tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3127.00;fuerzas_armadas_entrada_0;144.11;4.72;3064.00;4.00;res_salida_0;5.10;0.00;tripinfo_res_perrokero3.17 routing_res_perrokero3.17;63.00;res_perrokero3.17;0;254.78;0.89;0.00;10.30;liviano;;0;0.00
3132.00;av_rio_entrada_0;228.82;10.59;3061.00;1.00;res_salida_0;5.10;0.00;tripinfo_res_perrokero1.17 routing_res_perrokero1.17;71.00;res_perrokero1.17;1;501.42;0.99;0.00;12.11;liviano;;1;1.00
3133.00;madre_vieja_entrada_0;821.32;12.16;2507.00;1.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.174 routing_ffaa_madre_L.174;626.00;ffaa_madre_L.174;1;3392.44;0.75;0.00;287.95;liviano;;5;186.00
3133.00;puerto_guaica_0;18.66;6.10;2883.00;3.00;madre_vieja_salida_0;5.10;0.00;tripinfo_res_puerto.12 routing_res_puerto.12;250.00;res_puerto.12;1;2205.67;1.10;0.00;72.79;liviano;;2;8.00
3137.00;puerto_guaica_0;18.66;8.11;2885.00;5.00;madre_vieja_salida_0;2.30;0.00;tripinfo_res_puerto3.8 routing_res_puerto3.8;252.00;res_puerto3.8;1;2208.47;1.52;0.00;128.35;moto;;3;6.00
3139.00;lecheria_entrada_1;316.19;15.75;2592.00;0.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.180 routing_ffaa_lech_L.180;547.00;ffaa_lech_L.180;1;2906.39;0.97;0.00;313.17;liviano;;4;178.00
3144.00;res_entrada_1;97.65;5.60;3068.00;8.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_res_perrokero4.17 routing_res_perrokero4.17;76.00;res_perrokero4.17;1;262.64;1.21;0.00;44.44;liviano;;2;5.00
3145.00;lecheria_entrada_0;316.19;12.06;2623.00;2.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.182 routing_ffaa_lech_L.182;522.00;ffaa_lech_L.182;1;2906.39;0.74;0.00;217.93;liviano;;3;144.00
3145.00;bissau_entrada_0;41.56;8.93;3002.00;2.00;lecheria_salida_0;5.10;0.00;tripinfo_res_bissau.25 routing_res_bissau.25;143.00;res_bissau.25;1;1255.67;1.15;0.00;56.82;liviano;;1;21.00
3149.00;lecheria_entrada_1;316.19;12.26;2549.00;0.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.177 routing_ffaa_lech_L.177;600.00;ffaa_lech_L.177;1;2906.39;0.80;0.00;318.64;liviano;;6;202.00
3149.00;fuerzas_armadas_entrada_0;144.11;3.88;3063.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.85 routing_rio_cost_L1.85;86.00;rio_cost_L1.85;1;543.09;0.89;0.00;12.07;liviano;;0;0.00
3150.00;lecheria_entrada_0;316.19;11.63;2556.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.71 routing_ffaa_lech_M.71;594.00;ffaa_lech_M.71;1;2909.19;0.72;0.00;280.43;moto;;5;188.00
3151.00;lecheria_entrada_0;316.19;13.08;2693.00;0.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.187 routing_ffaa_lech_L.187;458.00;ffaa_lech_L.187;1;2906.39;0.95;0.00;221.19;liviano;;3;125.00
3151.00;lecheria_entrada_1;316.19;14.94;2722.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.189 routing_ffaa_lech_L.189;429.00;ffaa_lech_L.189;1;2906.39;0.97;0.00;197.96;liviano;;3;107.00
3152.00;lecheria_entrada_1;316.19;17.69;2906.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.121 routing_cost_lech_M.121;246.00;cost_lech_M.121;1;2233.65;1.11;0.00;115.35;moto;;1;51.00
3155.00;lecheria_entrada_0;316.19;15.37;2902.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.403 routing_cost_lech_L.403;253.00;cost_lech_L.403;1;2230.85;0.97;0.00;95.58;liviano;;1;52.00
3155.00;costanera_entrada_1;84.07;9.84;2921.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.81 routing_lech_cost_M.81;234.00;lech_cost_M.81;1;2234.51;1.21;0.00;100.41;moto;;1;4.00
3157.00;costanera_entrada_0;84.07;6.94;2901.00;9.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.241 routing_lech_cost_L.241;256.00;lech_cost_L.241;1;2231.71;0.92;0.00;83.30;liviano;;1;9.00
3159.00;lecheria_entrada_1;316.19;16.79;2628.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.73 routing_ffaa_lech_M.73;531.00;ffaa_lech_M.73;1;2909.19;1.05;0.00;308.82;moto;;7;170.00
3162.00;lecheria_entrada_1;316.19;19.42;2956.00;4.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.123 routing_cost_lech_M.123;206.00;cost_lech_M.123;1;2233.65;1.21;0.00;78.53;moto;;1;8.00
3164.00;lecheria_entrada_0;316.19;12.22;2898.00;3.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.402 routing_cost_lech_L.402;266.00;cost_lech_L.402;1;2236.88;0.78;0.00;81.54;liviano;;1;51.00
3166.00;costanera_entrada_1;84.07;6.50;2909.00;5.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.242 routing_lech_cost_L.242;257.00;lech_cost_L.242;1;2231.71;0.81;0.00;61.19;liviano;;1;1.00
3166.00;lecheria_entrada_0;316.19;15.41;2916.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.405 routing_cost_lech_L.405;250.00;cost_lech_L.405;1;2230.85;0.94;0.00;97.02;liviano;;1;38.00
3167.00;costanera_entrada_0;84.07;4.48;2883.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.240 routing_lech_cost_L.240;284.00;lech_cost_L.240;1;2231.71;0.67;0.00;48.74;liviano;;1;20.00
3169.00;costanera_entrada_1;84.07;6.82;2919.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.243 routing_lech_cost_L.243;250.00;lech_cost_L.243;1;2226.53;0.86;0.00;60.82;liviano;;0;0.00
3171.00;costanera_entrada_0;84.07;5.69;2794.00;4.00;lecheria_salida_0;12.10;0.00;tripinfo_lech_cost_P.31 routing_lech_cost_P.31;377.00;lech_cost_P.31;1;2224.71;0.70;30.00;102.50;pesado;;2;38.00
3171.00;lecheria_entrada_0;316.19;13.53;2931.00;0.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.407 routing_cost_lech_L.407;240.00;cost_lech_L.407;1;2230.85;0.87;0.00;75.35;liviano;;1;23.00
3171.00;costanera_entrada_1;84.07;8.56;2941.00;1.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.245 routing_lech_cost_L.245;230.00;lech_cost_L.245;1;2226.53;1.04;0.00;71.37;liviano;;0;0.00
3172.00;fuerzas_armadas_entrada_1;144.11;5.19;2522.00;2.00;madre_vieja_salida_0;2.30;0.00;tripinfo_madre_ffaa_M.56 routing_madre_ffaa_M.56;650.00;madre_ffaa_M.56;1;3396.70;0.99;0.00;320.32;moto;;8;197.00
3173.00;av_rio_entrada_0;228.82;9.51;2670.00;6.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.185 routing_lech_rio_L.185;503.00;lech_rio_L.185;1;3170.09;0.90;0.00;197.85;liviano;;5;127.00
3175.00;costanera_entrada_1;84.07;7.87;2957.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.82 routing_lech_cost_M.82;218.00;lech_cost_M.82;1;2234.51;1.02;0.00;61.84;moto;;1;22.00
3177.00;lecheria_entrada_0;316.19;12.78;2945.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.409 routing_cost_lech_L.409;232.00;cost_lech_L.409;1;2230.85;0.83;0.00;59.04;liviano;;1;11.00
3178.00;fuerzas_armadas_entrada_0;144.11;3.96;2607.00;0.60;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.181 routing_madre_ffaa_L.181;571.00;madre_ffaa_L.181;1;3393.87;0.80;0.00;196.19;liviano;;5;122.00
3178.00;fuerzas_armadas_entrada_1;144.11;4.67;2646.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.147 routing_cost_ffaa_L1.147;532.00;cost_ffaa_L1.147;1;2931.29;0.96;0.00;264.48;liviano;;8;149.00
3178.00;madre_vieja_entrada_0;821.32;16.45;2667.00;3.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.185 routing_ffaa_madre_L.185;511.00;ffaa_madre_L.185;1;3392.44;1.00;0.00;252.69;liviano;;5;182.00
3178.00;lecheria_entrada_1;316.19;13.59;2930.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.122 routing_cost_lech_M.122;248.00;cost_lech_M.122;1;2239.68;0.83;0.00;68.23;moto;;1;27.00
3179.00;lecheria_entrada_0;316.19;15.35;2960.00;0.80;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.411 routing_cost_lech_L.411;219.00;cost_lech_L.411;1;2230.85;0.94;0.00;65.55;liviano;;1;1.00
3180.00;fuerzas_armadas_entrada_1;144.11;7.20;2655.00;0.00;madre_vieja_salida_0;2.30;0.00;tripinfo_madre_ffaa_M.59 routing_madre_ffaa_M.59;525.00;madre_ffaa_M.59;1;3396.67;1.31;0.00;276.89;moto;;3;63.00
3180.00;lecheria_entrada_0;316.19;16.54;2974.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.413 routing_cost_lech_L.413;206.00;cost_lech_L.413;1;2230.85;1.07;0.00;71.91;liviano;;0;0.00
3180.00;lecheria_entrada_1;316.19;16.85;2978.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.124 routing_cost_lech_M.124;202.00;cost_lech_M.124;1;2239.68;1.06;0.00;62.67;moto;;0;0.00
3181.00;fuerzas_armadas_entrada_0;144.11;5.83;2578.00;0.40;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.179 routing_madre_ffaa_L.179;603.00;madre_ffaa_L.179;1;3393.90;1.08;0.00;307.95;liviano;;6;146.00
3183.00;av_rio_entrada_0;228.82;8.28;2598.00;6.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.180 routing_lech_rio_L.180;585.00;lech_rio_L.180;1;3165.99;0.78;0.00;231.58;liviano;;5;164.00
3183.00;madre_vieja_entrada_0;821.32;15.10;2608.00;1.60;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.181 routing_ffaa_madre_L.181;575.00;ffaa_madre_L.181;1;3392.49;0.98;0.00;301.28;liviano;;5;172.00
3185.00;fuerzas_armadas_entrada_0;144.11;4.15;2636.00;0.80;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.183 routing_madre_ffaa_L.183;549.00;madre_ffaa_L.183;1;3393.87;0.76;0.00;151.69;liviano;;2;54.00
3185.00;costanera_entrada_1;84.07;5.83;2894.00;14.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_C.32 routing_lech_cost_C.32;291.00;lech_cost_C.32;1;2226.53;0.89;15.00;88.47;carrito;;1;13.00
3186.00;madre_vieja_entrada_0;821.32;15.17;2710.00;2.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.188 routing_ffaa_madre_L.188;476.00;ffaa_madre_L.188;1;3392.49;0.97;0.00;187.33;liviano;;4;110.00
3186.00;fuerzas_armadas_entrada_1;144.11;4.64;2856.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.119 routing_cost_ffaa_L.119;330.00;cost_ffaa_L.119;1;1304.15;0.91;0.00;182.29;liviano;;6;123.00
3186.00;costanera_entrada_0;84.07;5.89;2928.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.244 routing_lech_cost_L.244;258.00;lech_cost_L.244;1;2231.71;0.72;0.00;38.44;liviano;;0;0.00
3187.00;madre_vieja_entrada_1;821.32;14.75;2626.00;5.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.182 routing_ffaa_madre_L.182;561.00;ffaa_madre_L.182;1;3392.49;0.96;0.00;283.91;liviano;;5;196.00
3187.00;costanera_entrada_1;84.07;8.61;2844.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.79 routing_rio_cost_L.79;343.00;rio_cost_L.79;1;1548.75;1.16;0.00;204.61;liviano;;4;133.00
3188.00;madre_vieja_entrada_0;821.32;16.00;2639.00;3.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.183 routing_ffaa_madre_L.183;549.00;ffaa_madre_L.183;1;3392.44;0.98;0.00;280.51;liviano;;5;143.00
3189.00;av_rio_entrada_0;228.82;8.76;2636.00;0.80;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.183 routing_lech_rio_L.183;553.00;lech_rio_L.183;1;3170.09;0.81;0.00;212.60;liviano;;5;136.00
3189.00;fuerzas_armadas_entrada_1;144.11;4.66;2832.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.118 routing_cost_ffaa_L.118;357.00;cost_ffaa_L.118;1;1304.15;0.90;0.00;207.46;liviano;;5;151.00
3189.00;lecheria_entrada_1;316.19;14.97;2955.00;3.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.410 routing_cost_lech_L.410;234.00;cost_lech_L.410;1;2236.88;0.96;0.00;79.49;liviano;;2;8.00
3189.00;lecheria_entrada_0;316.19;12.97;2967.00;0.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.412 routing_cost_lech_L.412;222.00;cost_lech_L.412;1;2236.88;0.81;0.00;43.49;liviano;;0;0.00
3190.00;fuerzas_armadas_entrada_0;144.11;3.83;2650.00;0.40;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.184 routing_madre_ffaa_L.184;540.00;madre_ffaa_L.184;1;3393.87;0.78;0.00;149.78;liviano;;2;55.00
3191.00;fuerzas_armadas_entrada_1;144.11;5.44;2700.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.150 routing_cost_ffaa_L1.150;491.00;cost_ffaa_L1.150;1;2936.47;1.03;0.00;235.56;liviano;;4;99.00
3191.00;costanera_entrada_0;84.07;6.57;2808.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.78 routing_rio_cost_L.78;383.00;rio_cost_L.78;1;1548.75;0.82;0.00;187.77;liviano;;3;133.00
3192.00;fuerzas_armadas_entrada_0;144.11;5.90;2610.00;0.00;madre_vieja_salida_0;2.30;0.00;tripinfo_madre_ffaa_M.58 routing_madre_ffaa_M.58;582.00;madre_ffaa_M.58;1;3396.70;1.16;0.00;298.09;moto;;6;149.00
3192.00;costanera_entrada_1;84.07;6.44;2852.00;8.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_res_perrokero5.79 routing_res_perrokero5.79;340.00;res_perrokero5.79;1;1321.78;0.89;0.00;175.65;liviano;;4;116.00
3193.00;lecheria_entrada_0;316.19;14.54;2938.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.408 routing_cost_lech_L.408;255.00;cost_lech_L.408;1;2236.88;0.95;0.00;98.48;liviano;;3;29.00
3195.00;fuerzas_armadas_entrada_0;144.11;4.33;2621.00;0.20;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.182 routing_madre_ffaa_L.182;574.00;madre_ffaa_L.182;1;3393.90;0.91;0.00;237.72;liviano;;7;156.00
3196.00;costanera_entrada_0;84.07;7.50;2955.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.246 routing_lech_cost_L.246;241.00;lech_cost_L.246;1;2226.53;0.92;0.00;68.05;liviano;;3;23.00
3197.00;fuerzas_armadas_entrada_0;144.11;4.52;2904.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.121 routing_cost_ffaa_L.121;293.00;cost_ffaa_L.121;1;1304.15;0.94;0.00;151.15;liviano;;2;95.00
3198.00;fuerzas_armadas_entrada_1;144.11;6.16;2720.00;2.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.151 routing_cost_ffaa_L1.151;478.00;cost_ffaa_L1.151;1;2931.29;1.13;0.00;240.93;liviano;;2;100.00
3198.00;lecheria_entrada_1;316.19;14.81;2909.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.404 routing_cost_lech_L.404;289.00;cost_lech_L.404;1;2236.88;0.96;0.00;133.93;liviano;;2;68.00
3198.00;lecheria_entrada_0;316.19;15.08;2924.00;0.80;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.406 routing_cost_lech_L.406;274.00;cost_lech_L.406;1;2236.88;0.91;0.00;109.88;liviano;;2;47.00
3199.00;costanera_entrada_0;84.07;7.63;2964.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.247 routing_lech_cost_L.247;235.00;lech_cost_L.247;1;2231.71;0.93;0.00;62.49;liviano;;2;16.00
3200.00;lecheria_entrada_1;316.19;24.93;2772.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.77 routing_ffaa_lech_M.77;428.00;ffaa_lech_M.77;1;2909.19;1.51;0.00;268.74;moto;;5;119.00
3201.00;lecheria_entrada_0;316.19;16.50;2636.00;0.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.183 routing_ffaa_lech_L.183;565.00;ffaa_lech_L.183;1;2906.39;1.03;0.00;339.50;liviano;;6;177.00
3202.00;fuerzas_armadas_entrada_0;144.11;4.68;2952.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.123 routing_cost_ffaa_L.123;250.00;cost_ffaa_L.123;1;1304.15;0.92;0.00;103.57;liviano;;2;52.00
3205.00;fuerzas_armadas_entrada_1;144.11;5.93;2700.00;0.00;madre_vieja_salida_0;2.30;0.00;tripinfo_madre_ffaa_M.60 routing_madre_ffaa_M.60;505.00;madre_ffaa_M.60;1;3396.70;1.23;0.00;241.13;moto;;4;75.00
3207.00;lecheria_entrada_1;316.19;18.43;2700.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.75 routing_ffaa_lech_M.75;507.00;ffaa_lech_M.75;1;2909.19;1.15;0.00;310.16;moto;;5;185.00
3208.00;lecheria_entrada_0;316.19;13.75;2738.00;2.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.76 routing_ffaa_lech_M.76;470.00;ffaa_lech_M.76;1;2909.19;0.86;0.00;207.49;moto;;6;136.00
3208.00;av_rio_entrada_0;228.82;12.63;2766.00;1.20;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.192 routing_lech_rio_L.192;442.00;lech_rio_L.192;1;3171.17;1.23;0.00;216.91;liviano;;4;61.00
3208.00;costanera_entrada_0;84.07;4.35;2772.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.77 routing_rio_cost_L.77;436.00;rio_cost_L.77;1;1548.75;0.67;0.00;195.11;liviano;;4;138.00
3209.00;costanera_entrada_1;84.07;7.49;2993.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.83 routing_lech_cost_M.83;216.00;lech_cost_M.83;1;2229.33;0.92;0.00;41.95;moto;;0;0.00
3211.00;lecheria_entrada_0;316.19;13.12;2751.00;0.60;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.191 routing_ffaa_lech_L.191;460.00;ffaa_lech_L.191;1;2906.39;0.86;0.00;199.37;liviano;;4;121.00
3212.00;fuerzas_armadas_entrada_0;144.11;3.94;2736.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.152 routing_cost_ffaa_L1.152;476.00;cost_ffaa_L1.152;1;2931.29;0.83;0.00;154.49;liviano;;2;65.00
3212.00;lecheria_entrada_1;316.19;17.87;2808.00;0.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.195 routing_ffaa_lech_L.195;404.00;ffaa_lech_L.195;1;2906.39;1.09;0.00;196.61;liviano;;3;104.00
3213.00;lecheria_entrada_0;316.19;13.43;2765.00;0.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.192 routing_ffaa_lech_L.192;448.00;ffaa_lech_L.192;1;2906.39;0.85;0.00;184.41;liviano;;5;110.00
3213.00;costanera_entrada_0;84.07;6.19;2981.00;5.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.248 routing_lech_cost_L.248;232.00;lech_cost_L.248;1;2231.71;0.77;0.00;25.39;liviano;;0;0.00
3213.00;costanera_entrada_1;84.07;7.66;3000.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.250 routing_lech_cost_L.250;213.00;lech_cost_L.250;1;2231.71;1.02;0.00;56.38;liviano;;0;0.00
3215.00;madre_vieja_entrada_0;821.32;9.29;2495.00;3.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.173 routing_ffaa_madre_L.173;720.00;ffaa_madre_L.173;1;3392.44;0.60;0.00;284.41;liviano;;4;192.00
3215.00;lecheria_entrada_1;316.19;16.71;2780.00;0.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.193 routing_ffaa_lech_L.193;435.00;ffaa_lech_L.193;1;2906.39;1.01;0.00;206.43;liviano;;3;106.00
3216.00;fuerzas_armadas_entrada_0;144.11;4.76;2708.00;0.80;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.188 routing_madre_ffaa_L.188;508.00;madre_ffaa_L.188;1;3393.90;0.99;0.00;188.39;liviano;;2;54.00
3217.00;lecheria_entrada_0;316.19;17.60;2990.00;2.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.415 routing_cost_lech_L.415;227.00;cost_lech_L.415;1;2230.85;1.08;0.00;92.25;liviano;;1;46.00
3221.00;costanera_entrada_0;84.07;5.21;2991.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.249 routing_lech_cost_L.249;230.00;lech_cost_L.249;1;2231.71;0.77;0.00;21.68;liviano;;0;0.00
3223.00;lecheria_entrada_1;316.19;18.98;2620.00;1.82;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_C.24 routing_ffaa_lech_C.24;603.00;ffaa_lech_C.24;1;2906.39;1.17;15.00;363.21;carrito;;8;196.00
3223.00;av_rio_entrada_0;228.82;9.27;2693.00;0.20;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.187 routing_lech_rio_L.187;530.00;lech_rio_L.187;1;3170.09;0.88;0.00;219.83;liviano;;5;108.00
3225.00;lecheria_entrada_0;316.19;12.73;2650.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.184 routing_ffaa_lech_L.184;575.00;ffaa_lech_L.184;1;2906.39;0.83;0.00;289.03;liviano;;4;187.00
3225.00;costanera_entrada_0;84.07;6.01;2887.00;7.00;lecheria_salida_0;12.10;0.00;tripinfo_lech_cost_P.32 routing_lech_cost_P.32;338.00;lech_cost_P.32;1;2224.71;0.74;30.00;70.29;pesado;;1;1.00
3228.00;av_rio_entrada_0;228.82;9.97;2780.00;0.80;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.193 routing_lech_rio_L.193;448.00;lech_rio_L.193;1;3165.99;1.01;0.00;174.14;liviano;;4;37.00
3228.00;fuerzas_armadas_entrada_0;144.11;4.34;3099.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.86 routing_rio_cost_L1.86;129.00;rio_cost_L1.86;1;543.09;0.90;0.00;55.75;liviano;;1;41.00
3230.00;fuerzas_armadas_entrada_0;144.11;4.87;2751.00;0.60;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.191 routing_madre_ffaa_L.191;479.00;madre_ffaa_L.191;1;3393.90;1.09;0.00;191.57;liviano;;5;28.00
3231.00;fuerzas_armadas_entrada_1;144.11;3.75;2790.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.155 routing_cost_ffaa_L1.155;441.00;cost_ffaa_L1.155;1;2931.29;0.90;0.00;145.13;liviano;;4;30.00
3241.00;costanera_entrada_0;84.07;8.22;2980.00;10.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_C.33 routing_lech_cost_C.33;261.00;lech_cost_C.33;1;2231.71;1.00;15.00;76.82;carrito;;1;13.00
3242.00;madre_vieja_entrada_0;821.32;17.63;2739.00;3.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.190 routing_ffaa_madre_L.190;503.00;ffaa_madre_L.190;1;3392.44;1.07;0.00;258.80;liviano;;7;179.00
3243.00;costanera_entrada_0;84.07;7.39;3027.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.252 routing_lech_cost_L.252;216.00;lech_cost_L.252;1;2231.71;0.98;0.00;53.06;liviano;;2;19.00
3244.00;madre_vieja_entrada_1;821.32;15.77;2652.00;2.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.184 routing_ffaa_madre_L.184;592.00;ffaa_madre_L.184;1;3392.44;1.02;0.00;337.02;liviano;;6;219.00
3245.00;lecheria_entrada_0;316.19;12.27;2664.00;0.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.185 routing_ffaa_lech_L.185;581.00;ffaa_lech_L.185;1;2906.39;0.79;0.00;298.72;liviano;;4;184.00
3245.00;costanera_entrada_0;84.07;8.84;3036.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.253 routing_lech_cost_L.253;209.00;lech_cost_L.253;1;2226.53;1.20;0.00;66.05;liviano;;1;10.00
3246.00;lecheria_entrada_1;316.19;14.49;2981.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.414 routing_cost_lech_L.414;265.00;cost_lech_L.414;1;2236.88;0.87;0.00;98.55;liviano;;1;52.00
3247.00;costanera_entrada_0;84.07;9.06;2774.00;2.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_res_perrokero5.77 routing_res_perrokero5.77;473.00;res_perrokero5.77;1;1321.78;1.19;0.00;352.69;liviano;;18;218.00
3248.00;costanera_entrada_0;84.07;9.57;3029.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.84 routing_lech_cost_M.84;219.00;lech_cost_M.84;1;2229.33;1.16;0.00;80.09;moto;;2;22.00
3249.00;lecheria_entrada_1;316.19;12.53;3002.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.125 routing_cost_lech_M.125;247.00;cost_lech_M.125;1;2233.65;0.76;0.00;57.59;moto;;1;32.00
