data_timestep;lane_id;lane_queueing_length;lane_queueing_length_experimental;lane_queueing_time
3358.00;FA_1_0;0.00;7.98;0.00
3358.00;FA_1_1;25.10;18.60;15.00
3358.00;FA_3_0;0.00;52.53;0.00
3358.00;FA_3_1;88.51;69.01;57.00
3358.00;avrio_1_0;0.00;5.11;0.00
3358.00;avrio_1_1;0.00;5.54;0.00
3358.00;costanera_haciamadrevieja_0;12.50;12.50;9.00
3358.00;costanera_haciamadrevieja_1;15.20;15.20;11.00
3358.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;7.00
3358.00;ejercito4_0;0.00;71.08;0.00
3358.00;madre_vieja_salida_1;6.00;6.00;10.00
3358.00;semaforo_caminoreal_FA_0;24.81;18.31;51.00
3358.00;semaforo_caminoreal_FA_1;19.00;19.00;49.00
3358.00;semaforo_caminoreal_elejercito_0;20.50;20.50;13.00
3358.00;semaforo_caminoreal_elejercito_1;7.00;13.65;14.00
3358.00;semaforo_caminoreal_elejercito_2;13.41;13.41;17.00
3359.00;:8424094388_1_0;5.22;5.22;2.00
3359.00;:interseccion_avrio_FA_5_0;27.02;0.00;1.00
3359.00;-371794626#1_0;51.21;42.51;48.00
3359.00;-371794626#1_1;51.51;45.01;49.00
3359.00;-371794626#2_0;145.12;145.12;40.00
3359.00;-371794626#2_1;159.96;159.96;39.00
3359.00;172344969#4_0;379.89;0.00;3.00
3359.00;371794626#10_1;0.00;6.25;0.00
3359.00;371794626#11_0;0.00;39.22;0.00
3359.00;371794626#11_1;32.08;66.51;18.00
3359.00;371794626#12_0;0.00;33.87;0.00
3359.00;371794626#12_1;47.71;38.51;55.00
3359.00;FA_1_0;0.00;7.49;0.00
3359.00;FA_1_1;25.10;18.60;16.00
3359.00;FA_3_0;0.00;59.72;0.00
3359.00;FA_3_1;88.51;69.01;58.00
3359.00;avrio_1_0;5.10;5.10;1.00
3359.00;avrio_1_1;0.00;5.15;0.00
3359.00;costanera_haciamadrevieja_0;12.50;19.10;10.00
3359.00;costanera_haciamadrevieja_1;15.20;15.20;12.00
3359.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;8.00
3359.00;ejercito4_0;77.13;71.08;1.00
3359.00;madre_vieja_salida_1;6.00;6.00;11.00
3359.00;semaforo_caminoreal_FA_0;24.81;18.31;52.00
3359.00;semaforo_caminoreal_FA_1;19.00;19.00;50.00
3359.00;semaforo_caminoreal_elejercito_0;20.50;20.50;14.00
3359.00;semaforo_caminoreal_elejercito_1;7.00;13.54;15.00
3359.00;semaforo_caminoreal_elejercito_2;13.40;13.40;18.00
3360.00;:interseccion_avrio_FA_5_0;27.02;0.00;2.00
3360.00;-371794626#1_0;51.21;42.51;49.00
3360.00;-371794626#1_1;51.51;45.01;50.00
3360.00;-371794626#2_0;145.12;145.12;41.00
3360.00;-371794626#2_1;159.88;159.88;40.00
3360.00;172344969#4_0;379.89;0.00;4.00
3360.00;371794626#10_1;0.00;6.06;0.00
3360.00;371794626#11_0;0.00;64.54;0.00
3360.00;371794626#11_1;34.80;56.51;19.00
3360.00;371794626#12_1;47.71;38.51;56.00
3360.00;FA_1_0;7.39;14.44;1.00
3360.00;FA_1_1;25.10;18.60;17.00
3360.00;FA_3_0;0.00;50.47;0.00
3360.00;FA_3_1;88.51;69.01;59.00
3360.00;avrio_1_0;5.10;5.10;2.00
3360.00;costanera_haciamadrevieja_0;19.01;19.01;11.00
3360.00;costanera_haciamadrevieja_1;15.20;15.20;13.00
3360.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;9.00
3360.00;ejercito4_0;77.10;71.08;2.00
3360.00;madre_vieja_salida_1;6.00;6.00;12.00
3360.00;puerto_guaica_0;0.00;18.56;0.00
3360.00;semaforo_caminoreal_FA_0;24.81;18.31;53.00
3360.00;semaforo_caminoreal_FA_1;19.00;19.00;51.00
3360.00;semaforo_caminoreal_elejercito_0;20.50;27.02;15.00
3360.00;semaforo_caminoreal_elejercito_1;13.52;13.52;16.00
3360.00;semaforo_caminoreal_elejercito_2;13.40;13.40;19.00
3361.00;:interseccion_avrio_FA_5_0;27.02;0.00;3.00
3361.00;:interseccion_puerto_guaica_3_0;0.00;5.18;0.00
3361.00;-371794626#1_0;51.21;42.51;50.00
3361.00;-371794626#1_1;51.51;45.01;51.00
3361.00;-371794626#2_0;145.12;145.12;42.00
3361.00;-371794626#2_1;159.85;159.85;41.00
3361.00;172344969#4_0;379.89;0.00;5.00
3361.00;371794626#10_1;6.01;6.01;1.00
3361.00;371794626#11_0;0.00;18.70;0.00
3361.00;371794626#11_1;34.74;63.05;20.00
3361.00;371794626#12_1;47.71;38.51;57.00
3361.00;FA_1_0;7.36;20.97;2.00
3361.00;FA_1_1;25.10;18.60;18.00
3361.00;FA_3_0;0.00;65.53;0.00
3361.00;FA_3_1;88.51;69.01;60.00
3361.00;avrio_1_0;5.10;5.10;3.00
3361.00;costanera_haciamadrevieja_0;19.01;19.01;12.00
3361.00;costanera_haciamadrevieja_1;15.20;15.20;14.00
3361.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;10.00
3361.00;ejercito4_0;77.08;70.89;3.00
3361.00;entrada_caminoreal_0;0.00;6.18;0.00
3361.00;madre_vieja_salida_1;6.00;6.00;13.00
3361.00;semaforo_caminoreal_FA_0;24.81;18.31;54.00
3361.00;semaforo_caminoreal_FA_1;19.00;19.00;52.00
3361.00;semaforo_caminoreal_elejercito_0;27.01;27.01;16.00
3361.00;semaforo_caminoreal_elejercito_1;13.50;20.11;17.00
3361.00;semaforo_caminoreal_elejercito_2;13.40;13.40;20.00
3362.00;:interseccion_avrio_FA_5_0;27.02;0.00;4.00
3362.00;:interseccion_puerto_guaica_3_0;5.13;5.13;1.00
3362.00;-371794626#1_0;51.21;42.51;51.00
3362.00;-371794626#1_1;51.51;45.01;52.00
3362.00;-371794626#2_0;145.12;151.70;43.00
3362.00;-371794626#2_1;159.84;159.84;42.00
3362.00;172344969#4_0;379.89;0.00;6.00
3362.00;371794626#10_1;6.01;6.01;2.00
3362.00;371794626#11_0;0.00;51.36;0.00
3362.00;371794626#11_1;41.25;65.98;21.00
3362.00;371794626#12_0;0.00;37.89;0.00
3362.00;371794626#12_1;47.71;38.51;58.00
3362.00;FA_1_0;7.34;20.67;3.00
3362.00;FA_1_1;25.10;18.60;19.00
3362.00;FA_3_0;0.00;56.12;0.00
3362.00;FA_3_1;88.51;69.01;61.00
3362.00;avrio_1_0;5.10;5.10;4.00
3362.00;costanera_haciamadrevieja_0;19.00;19.00;13.00
3362.00;costanera_haciamadrevieja_1;15.20;15.20;15.00
3362.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;11.00
3362.00;ejercito4_0;0.00;70.55;0.00
3362.00;entrada_caminoreal_0;0.00;6.07;0.00
3362.00;madre_vieja_salida_1;6.00;6.00;14.00
3362.00;semaforo_caminoreal_FA_0;24.81;18.31;53.00
3362.00;semaforo_caminoreal_FA_1;19.00;19.00;52.00
3362.00;semaforo_caminoreal_elejercito_0;27.00;27.00;17.00
3362.00;semaforo_caminoreal_elejercito_1;20.03;20.03;18.00
3362.00;semaforo_caminoreal_elejercito_2;13.40;13.40;21.00
3363.00;-371794626#1_0;51.21;42.51;52.00
3363.00;-371794626#1_1;51.51;45.01;53.00
3363.00;-371794626#2_0;151.64;151.64;44.00
3363.00;-371794626#2_1;159.84;159.84;43.00
3363.00;172344969#4_0;379.89;0.00;7.00
3363.00;371794626#10_1;6.00;6.00;3.00
3363.00;371794626#11_0;0.00;58.99;0.00
3363.00;371794626#11_1;47.77;64.77;22.00
3363.00;371794626#12_1;47.71;38.51;59.00
3363.00;FA_1_0;13.88;20.47;4.00
3363.00;FA_1_1;27.81;18.60;20.00
3363.00;FA_3_0;0.00;62.80;0.00
3363.00;FA_3_1;88.51;69.01;62.00
3363.00;avrio_1_0;5.10;5.10;5.00
3363.00;costanera_haciamadrevieja_0;19.00;19.00;14.00
3363.00;costanera_haciamadrevieja_1;15.20;15.20;16.00
3363.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;12.00
3363.00;ejercito4_0;0.00;69.85;0.00
3363.00;ejercito4_1;76.84;0.00;1.00
3363.00;madre_vieja_salida_1;6.00;6.00;15.00
3363.00;puerto_guaica_0;0.00;18.56;0.00
3363.00;semaforo_caminoreal_FA_0;24.81;18.31;51.00
3363.00;semaforo_caminoreal_FA_1;19.00;19.00;52.00
3363.00;semaforo_caminoreal_elejercito_0;27.00;27.00;18.00
3363.00;semaforo_caminoreal_elejercito_1;13.50;13.50;19.00
3363.00;semaforo_caminoreal_elejercito_2;20.02;20.02;22.00
3364.00;-371794626#1_0;51.21;42.51;53.00
3364.00;-371794626#1_1;51.51;45.01;54.00
3364.00;-371794626#2_0;151.63;151.63;45.00
3364.00;-371794626#2_1;159.83;159.83;44.00
3364.00;172344969#4_1;379.89;0.00;8.00
3364.00;371794626#10_1;6.00;6.00;4.00
3364.00;371794626#11_0;0.00;65.88;0.00
3364.00;371794626#11_1;47.73;64.11;23.00
3364.00;371794626#12_1;47.71;38.51;60.00
3364.00;FA_1_0;20.42;20.42;2.00
3364.00;FA_1_1;27.80;18.60;21.00
3364.00;FA_3_0;88.51;62.33;35.00
3364.00;FA_3_1;82.01;69.01;63.00
3364.00;avrio_1_0;5.10;5.10;6.00
3364.00;costanera_haciamadrevieja_0;19.00;19.00;15.00
3364.00;costanera_haciamadrevieja_1;15.20;15.20;17.00
3364.00;costanera_puerto_guaica_haciacaminoreal_1;0.00;7.44;0.00
3364.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;13.00
3364.00;ejercito4_0;0.00;68.80;0.00
3364.00;madre_vieja_salida_1;6.00;6.00;16.00
3364.00;semaforo_caminoreal_FA_0;24.81;17.41;51.00
3364.00;semaforo_caminoreal_FA_1;0.00;17.79;0.00
3364.00;semaforo_caminoreal_elejercito_0;27.00;27.00;19.00
3364.00;semaforo_caminoreal_elejercito_1;13.50;13.50;20.00
3364.00;semaforo_caminoreal_elejercito_2;19.94;19.94;23.00
3365.00;-371794626#1_0;51.21;42.51;54.00
3365.00;-371794626#1_1;51.51;45.01;53.00
3365.00;-371794626#2_0;151.62;151.62;46.00
3365.00;-371794626#2_1;159.83;159.83;45.00
3365.00;371794626#10_1;6.00;6.00;5.00
3365.00;371794626#11_0;0.00;38.26;0.00
3365.00;371794626#11_1;54.25;71.04;24.00
3365.00;371794626#12_1;47.71;38.51;61.00
3365.00;FA_1_0;20.38;20.38;2.00
3365.00;FA_1_1;27.80;18.60;22.00
3365.00;FA_3_0;0.00;69.04;0.00
3365.00;FA_3_1;82.01;69.01;64.00
3365.00;avrio_1_0;5.10;5.10;7.00
3365.00;costanera_haciamadrevieja_0;19.00;19.00;16.00
3365.00;costanera_haciamadrevieja_1;15.20;15.20;18.00
3365.00;costanera_puerto_guaica_haciacaminoreal_1;0.00;14.58;0.00
3365.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;14.00
3365.00;ejercito4_0;0.00;67.61;0.00
3365.00;madre_vieja_salida_0;0.00;6.07;0.00
3365.00;madre_vieja_salida_1;6.00;6.00;17.00
3365.00;semaforo_caminoreal_elejercito_0;27.00;27.00;20.00
3365.00;semaforo_caminoreal_elejercito_1;13.50;13.50;21.00
3365.00;semaforo_caminoreal_elejercito_2;19.91;19.91;24.00
3366.00;-371794626#1_0;51.21;42.51;52.00
3366.00;-371794626#1_1;51.51;45.01;53.00
3366.00;-371794626#2_0;151.62;151.62;47.00
3366.00;-371794626#2_1;159.83;159.83;46.00
3366.00;371794626#10_1;6.00;6.00;6.00
3366.00;371794626#11_0;0.00;53.67;0.00
3366.00;371794626#11_1;60.75;70.55;25.00
3366.00;371794626#12_1;47.71;38.51;62.00
3366.00;FA_1_0;26.90;19.27;1.00
3366.00;FA_1_1;27.80;18.60;23.00
3366.00;FA_3_0;0.00;31.29;0.00
3366.00;FA_3_1;82.01;69.01;65.00
3366.00;avrio_1_0;5.10;5.10;8.00
3366.00;costanera_haciamadrevieja_0;19.00;19.00;17.00
3366.00;costanera_haciamadrevieja_1;15.20;15.20;19.00
3366.00;costanera_puerto_guaica_hacialecheria_0;6.00;6.00;15.00
3366.00;ejercito4_0;0.00;66.25;0.00
3366.00;semaforo_caminoreal_elejercito_0;27.00;27.00;21.00
3366.00;semaforo_caminoreal_elejercito_1;13.50;13.50;22.00
3366.00;semaforo_caminoreal_elejercito_2;19.91;19.91;25.00
3367.00;-371794626#1_0;51.21;42.51;51.00
3367.00;-371794626#1_1;51.51;45.01;51.00
3367.00;-371794626#2_0;151.62;151.62;48.00
3367.00;-371794626#2_1;159.83;159.83;47.00
3367.00;371794626#10_1;6.00;12.69;7.00
3367.00;371794626#11_0;0.00;61.26;0.00
3367.00;371794626#11_1;60.74;70.22;26.00
3367.00;371794626#12_1;47.71;38.51;63.00
3367.00;FA_1_0;5.10;18.61;1.00
3367.00;FA_1_1;27.80;18.60;24.00
3367.00;FA_3_1;82.01;69.01;66.00
3367.00;costanera_haciamadrevieja_0;19.00;19.00;18.00
3367.00;costanera_haciamadrevieja_1;15.20;15.20;20.00
3367.00;costanera_puerto_guaica_hacialecheria_1;6.00;6.00;16.00
3367.00;semaforo_caminoreal_elejercito_0;27.00;27.00;22.00
3367.00;semaforo_caminoreal_elejercito_1;13.50;13.50;23.00
3367.00;semaforo_caminoreal_elejercito_2;19.90;19.90;26.00
3368.00;:8424094388_1_1;0.00;7.99;0.00
3368.00;-371794626#1_0;51.21;42.51;50.00
3368.00;-371794626#1_1;51.51;45.01;50.00
3368.00;-371794626#2_0;151.62;158.38;49.00
3368.00;-371794626#2_1;159.83;159.83;48.00
3368.00;371794626#10_1;6.00;12.50;8.00
3368.00;371794626#11_0;0.00;51.15;0.00
3368.00;371794626#11_1;63.44;70.08;27.00
3368.00;371794626#12_1;47.71;38.51;64.00
3368.00;FA_1_0;11.64;18.24;2.00
3368.00;FA_1_1;27.80;18.60;25.00
3368.00;FA_3_1;82.01;69.01;67.00
3368.00;costanera_haciamadrevieja_0;19.00;19.00;19.00
3368.00;costanera_haciamadrevieja_1;15.20;15.20;21.00
3368.00;semaforo_caminoreal_elejercito_0;27.00;27.00;23.00
3368.00;semaforo_caminoreal_elejercito_1;13.50;13.50;24.00
3368.00;semaforo_caminoreal_elejercito_2;19.90;19.90;27.00
3369.00;:8424094388_1_0;7.94;7.94;1.00
3369.00;-371794626#1_0;51.21;42.51;50.00
3369.00;-371794626#1_1;51.51;45.01;49.00
3369.00;-371794626#2_0;151.62;158.25;50.00
3369.00;-371794626#2_1;159.83;159.83;49.00
3369.00;371794626#10_1;12.50;12.50;9.00
3369.00;371794626#11_1;63.42;69.96;28.00
3369.00;371794626#12_1;47.71;38.51;65.00
3369.00;FA_1_0;18.15;18.15;2.00
3369.00;FA_1_1;27.80;18.60;23.00
3369.00;FA_3_0;0.00;48.77;0.00
3369.00;FA_3_1;88.52;69.01;68.00
3369.00;costanera_haciamadrevieja_0;19.00;19.00;20.00
3369.00;costanera_haciamadrevieja_1;15.20;15.20;22.00
3369.00;semaforo_caminoreal_elejercito_0;27.00;27.00;24.00
3369.00;semaforo_caminoreal_elejercito_1;13.50;13.50;25.00
3369.00;semaforo_caminoreal_elejercito_2;19.90;19.90;28.00
3370.00;-371794626#1_0;51.21;42.28;50.00
3370.00;-371794626#1_1;51.51;45.01;49.00
3370.00;-371794626#2_0;151.62;158.13;51.00
3370.00;-371794626#2_1;159.83;159.83;50.00
3370.00;371794626#10_1;12.50;12.50;10.00
3370.00;371794626#11_1;69.94;69.94;29.00
3370.00;371794626#12_1;47.71;38.51;66.00
3370.00;FA_1_0;18.10;24.65;2.00
3370.00;FA_1_1;27.80;18.51;24.00
3370.00;FA_3_0;0.00;56.38;0.00
3370.00;FA_3_1;88.52;69.01;69.00
3370.00;costanera_haciamadrevieja_0;19.00;19.00;21.00
3370.00;costanera_haciamadrevieja_1;15.20;15.20;23.00
3370.00;semaforo_caminoreal_elejercito_0;27.00;27.00;25.00
3370.00;semaforo_caminoreal_elejercito_1;13.50;13.50;26.00
3370.00;semaforo_caminoreal_elejercito_2;19.90;19.90;29.00
3371.00;-371794626#1_0;51.21;41.84;49.00
3371.00;-371794626#1_1;51.51;44.52;49.00
3371.00;-371794626#2_0;158.13;164.95;52.00
3371.00;-371794626#2_1;159.83;159.83;51.00
3371.00;371794626#10_1;12.50;12.50;11.00
3371.00;371794626#11_1;76.45;69.92;30.00
3371.00;371794626#12_1;47.71;38.51;67.00
3371.00;FA_1_0;24.61;24.61;1.00
3371.00;FA_1_1;27.80;18.23;23.00
3371.00;FA_3_1;88.52;69.01;70.00
3371.00;costanera_haciamadrevieja_0;19.00;19.00;22.00
3371.00;costanera_haciamadrevieja_1;15.20;15.20;24.00
3371.00;semaforo_caminoreal_elejercito_0;27.00;27.00;26.00
3371.00;semaforo_caminoreal_elejercito_1;13.50;20.19;27.00
3371.00;semaforo_caminoreal_elejercito_2;19.90;19.90;30.00
3372.00;:interseccion_bissau_2_0;0.00;5.22;0.00
3372.00;-371794626#1_0;51.15;41.40;50.00
3372.00;-371794626#2_0;158.12;164.66;53.00
3372.00;-371794626#2_1;159.83;162.55;52.00
3372.00;371794626#10_1;12.50;12.50;12.00
3372.00;371794626#11_1;83.00;69.92;31.00
3372.00;371794626#12_1;47.71;38.51;68.00
3372.00;FA_1_0;31.13;24.30;1.00
3372.00;FA_1_1;27.73;24.79;10.00
3372.00;FA_3_0;0.00;5.33;0.00
3372.00;FA_3_1;88.51;69.01;71.00
3372.00;costanera_haciamadrevieja_0;19.00;19.00;23.00
3372.00;costanera_haciamadrevieja_1;15.20;15.20;25.00
3372.00;res_salida_0;0.00;5.24;0.00
3372.00;semaforo_caminoreal_elejercito_0;27.00;27.00;27.00
3372.00;semaforo_caminoreal_elejercito_1;13.50;20.09;28.00
3372.00;semaforo_caminoreal_elejercito_2;19.90;19.90;31.00
3373.00;:8424094388_1_1;0.00;8.67;0.00
3373.00;:interseccion_bissau_2_0;5.12;5.12;1.00
3373.00;-371794626#1_0;0.00;44.16;0.00
3373.00;-371794626#2_0;164.63;164.63;54.00
3373.00;-371794626#2_1;162.53;162.53;51.00
3373.00;371794626#10_1;12.50;12.50;13.00
3373.00;371794626#11_1;82.96;69.91;32.00
3373.00;371794626#12_1;47.71;38.51;69.00
3373.00;FA_1_0;0.00;23.49;0.00
3373.00;FA_1_1;0.00;24.37;0.00
3373.00;FA_3_0;0.00;11.88;0.00
3373.00;FA_3_1;88.51;69.01;72.00
3373.00;costanera_haciamadrevieja_0;19.00;19.00;24.00
3373.00;costanera_haciamadrevieja_1;15.20;15.20;26.00
3373.00;semaforo_caminoreal_elejercito_0;27.00;27.00;28.00
3373.00;semaforo_caminoreal_elejercito_1;20.05;20.05;29.00
3373.00;semaforo_caminoreal_elejercito_2;19.90;26.62;32.00
3374.00;:8424094388_1_1;0.00;7.78;0.00
3374.00;:interseccion_bissau_2_0;5.11;5.11;2.00
3374.00;-371794626#1_0;0.00;43.47;0.00
3374.00;-371794626#2_0;164.63;164.63;53.00
3374.00;-371794626#2_1;162.53;162.53;51.00
3374.00;371794626#10_1;12.50;12.50;14.00
3374.00;371794626#11_1;82.93;69.91;33.00
3374.00;371794626#12_1;47.71;38.51;70.00
3374.00;FA_1_1;0.00;23.51;0.00
3374.00;FA_3_0;36.51;43.52;64.00
3374.00;FA_3_1;88.51;69.01;73.00
3374.00;costanera_haciamadrevieja_0;19.00;19.00;25.00
3374.00;costanera_haciamadrevieja_1;15.20;15.20;27.00
3374.00;res_salida_0;0.00;11.49;0.00
3374.00;semaforo_caminoreal_elejercito_0;27.00;27.00;29.00
3374.00;semaforo_caminoreal_elejercito_1;20.01;20.01;30.00
3374.00;semaforo_caminoreal_elejercito_2;19.90;26.47;33.00
3375.00;:8424094388_1_1;0.00;7.40;0.00
3375.00;:interseccion_bissau_2_0;5.10;5.10;3.00
3375.00;-371794626#1_0;0.00;37.71;0.00
3375.00;-371794626#2_0;164.63;164.63;53.00
3375.00;-371794626#2_1;169.06;162.53;50.00
3375.00;371794626#10_1;12.50;12.50;15.00
3375.00;371794626#11_0;63.41;63.41;8.00
3375.00;371794626#11_1;82.92;69.91;34.00
3375.00;371794626#12_1;47.71;38.51;71.00
3375.00;FA_1_1;0.00;23.00;0.00
3375.00;FA_3_0;0.00;50.64;0.00
3375.00;FA_3_1;88.51;69.01;74.00
3375.00;costanera_haciamadrevieja_0;19.00;19.00;26.00
3375.00;costanera_haciamadrevieja_1;15.20;15.20;28.00
3375.00;semaforo_caminoreal_elejercito_0;27.00;27.00;30.00
3375.00;semaforo_caminoreal_elejercito_1;20.00;20.00;31.00
3375.00;semaforo_caminoreal_elejercito_2;26.42;26.42;34.00
3376.00;:8424094388_1_1;0.00;6.49;0.00
3376.00;:interseccion_bissau_2_0;5.10;5.10;4.00
3376.00;-371794626#1_0;0.00;40.43;0.00
3376.00;-371794626#2_0;164.62;164.62;53.00
3376.00;-371794626#2_1;169.03;162.53;50.00
3376.00;371794626#10_1;12.50;12.50;16.00
3376.00;371794626#11_0;0.00;62.40;0.00
3376.00;371794626#11_1;82.92;60.71;35.00
3376.00;371794626#12_1;47.71;38.51;72.00
3376.00;FA_1_1;0.00;21.84;0.00
3376.00;FA_3_0;0.00;50.06;0.00
3376.00;FA_3_1;88.51;69.01;75.00
3376.00;costanera_haciamadrevieja_0;19.00;19.00;27.00
3376.00;costanera_haciamadrevieja_1;15.20;15.20;29.00
3376.00;lecheria_haciacaminoreal_1;6.01;6.01;1.00
3376.00;semaforo_caminoreal_elejercito_0;27.00;27.00;31.00
3376.00;semaforo_caminoreal_elejercito_1;20.00;20.00;32.00
3376.00;semaforo_caminoreal_elejercito_2;26.41;26.41;35.00
3377.00;:1835291742_6_1;6.00;6.00;1.00
3377.00;:8424094388_1_1;0.00;5.91;0.00
3377.00;:interseccion_bissau_2_0;5.10;5.10;5.00
3377.00;-371794626#2_0;164.62;164.62;51.00
3377.00;-371794626#2_1;169.03;162.53;51.00
3377.00;371794626#10_1;12.50;12.50;17.00
3377.00;371794626#11_0;0.00;61.37;0.00
3377.00;371794626#11_1;82.92;67.24;36.00
3377.00;371794626#12_1;47.71;38.51;73.00
3377.00;FA_3_0;0.00;56.65;0.00
3377.00;FA_3_1;88.51;69.01;76.00
3377.00;costanera_haciamadrevieja_0;19.00;19.00;28.00
3377.00;costanera_haciamadrevieja_1;15.20;15.20;30.00
3377.00;lecheria_haciacaminoreal_0;0.00;6.48;0.00
3377.00;lecheria_haciacaminoreal_1;6.00;6.00;2.00
3377.00;res_salida_0;0.00;5.29;0.00
3377.00;semaforo_caminoreal_elejercito_0;27.00;27.00;32.00
3377.00;semaforo_caminoreal_elejercito_1;20.00;20.00;33.00
3377.00;semaforo_caminoreal_elejercito_2;26.41;26.41;36.00
3378.00;:1835291742_6_1;6.00;6.00;2.00
3378.00;:8424094388_1_1;0.00;5.17;0.00
3378.00;:interseccion_bissau_2_0;5.10;5.10;6.00
3378.00;-371794626#1_0;0.00;45.44;0.00
3378.00;-371794626#2_0;164.62;164.62;51.00
3378.00;-371794626#2_1;169.03;162.53;50.00
3378.00;371794626#10_1;12.50;12.50;18.00
3378.00;371794626#11_1;67.22;67.22;37.00
3378.00;371794626#12_1;47.71;38.51;74.00
3378.00;FA_3_0;0.00;55.89;0.00
3378.00;FA_3_1;88.51;69.01;77.00
3378.00;costanera_haciamadrevieja_0;19.00;19.00;29.00
3378.00;costanera_haciamadrevieja_1;15.20;15.20;31.00
3378.00;lecheria_haciacaminoreal_0;0.00;6.24;0.00
3378.00;lecheria_haciacaminoreal_1;6.00;6.00;3.00
3378.00;res_salida_0;0.00;5.18;0.00
3378.00;salida:puerto_guaica_0;0.00;5.22;0.00
3378.00;semaforo_caminoreal_elejercito_0;27.00;27.00;33.00
3378.00;semaforo_caminoreal_elejercito_1;20.00;20.00;34.00
3378.00;semaforo_caminoreal_elejercito_2;26.41;26.41;37.00
3379.00;:1835291742_6_1;6.00;6.00;3.00
3379.00;:interseccion_bissau_2_0;5.10;5.10;7.00
3379.00;-371794626#1_0;0.00;44.68;0.00
3379.00;-371794626#2_0;164.62;164.62;50.00
3379.00;-371794626#2_1;169.03;162.53;49.00
3379.00;371794626#10_1;12.50;12.50;11.00
3379.00;371794626#11_1;67.21;67.21;38.00
3379.00;371794626#12_1;47.71;38.51;75.00
3379.00;FA_1_1;0.00;16.34;0.00
3379.00;FA_3_0;88.51;62.76;11.00
3379.00;FA_3_1;82.01;68.35;78.00
3379.00;costanera_haciamadrevieja_0;19.00;19.00;24.00
3379.00;costanera_haciamadrevieja_1;15.20;15.20;30.00
3379.00;lecheria_haciacaminoreal_0;0.00;6.01;0.00
3379.00;lecheria_haciacaminoreal_1;6.00;6.00;4.00
3379.00;semaforo_caminoreal_elejercito_0;27.00;27.00;34.00
3379.00;semaforo_caminoreal_elejercito_1;20.00;20.00;35.00
3379.00;semaforo_caminoreal_elejercito_2;26.41;26.41;38.00
3380.00;:1835291742_6_1;6.00;6.00;4.00
3380.00;:interseccion_bissau_2_0;5.10;5.10;8.00
3380.00;-371794626#2_0;164.62;164.62;50.00
3380.00;-371794626#2_1;169.03;162.53;48.00
3380.00;371794626#10_1;0.00;11.57;0.00
3380.00;371794626#11_0;60.71;60.71;15.00
3380.00;371794626#11_1;73.73;67.21;39.00
3380.00;371794626#12_1;47.71;38.51;76.00
3380.00;FA_1_1;0.00;19.27;0.00
3380.00;FA_3_0;7.83;53.14;1.00
3380.00;FA_3_1;82.01;67.54;79.00
3380.00;costanera_haciamadrevieja_0;19.00;19.00;21.00
3380.00;costanera_haciamadrevieja_1;15.20;15.20;25.00
3380.00;lecheria_haciacaminoreal_0;6.00;6.00;1.00
3380.00;lecheria_haciacaminoreal_1;6.00;6.00;5.00
3380.00;semaforo_caminoreal_elejercito_0;27.00;27.00;35.00
3380.00;semaforo_caminoreal_elejercito_1;20.00;26.84;36.00
3380.00;semaforo_caminoreal_elejercito_2;26.41;26.41;39.00
3381.00;:1835291742_6_1;6.00;6.00;5.00
3381.00;:interseccion_bissau_2_0;5.10;5.10;9.00
3381.00;-371794626#2_0;164.62;164.62;51.00
3381.00;-371794626#2_1;169.03;162.53;46.00
3381.00;371794626#11_1;80.26;54.21;40.00
3381.00;371794626#12_1;47.71;38.51;77.00
3381.00;FA_3_0;0.00;59.68;0.00
3381.00;FA_3_1;53.32;67.08;80.00
3381.00;costanera_haciamadrevieja_0;0.00;18.36;0.00
3381.00;costanera_haciamadrevieja_1;0.00;13.96;0.00
3381.00;lecheria_haciacaminoreal_0;6.00;6.00;2.00
3381.00;lecheria_haciacaminoreal_1;6.00;12.55;6.00
3381.00;semaforo_caminoreal_elejercito_0;27.00;27.00;36.00
3381.00;semaforo_caminoreal_elejercito_1;20.00;26.66;37.00
3381.00;semaforo_caminoreal_elejercito_2;26.41;26.41;40.00
3382.00;:12956174525_5_0;0.00;10.08;0.00
3382.00;:1835291742_6_1;6.00;6.00;6.00
3382.00;:interseccion_bissau_2_0;5.10;5.10;10.00
3382.00;-371794626#2_0;164.62;164.62;50.00
3382.00;-371794626#2_1;175.57;162.53;46.00
3382.00;172344969#4_0;5.75;5.75;1.00
3382.00;371794626#11_1;80.23;54.21;41.00
3382.00;371794626#12_1;47.71;38.51;78.00
3382.00;FA_3_0;0.00;58.96;0.00
3382.00;FA_3_1;53.31;66.60;81.00
3382.00;lecheria_haciacaminoreal_0;6.00;8.86;3.00
3382.00;lecheria_haciacaminoreal_1;12.52;12.52;7.00
3382.00;semaforo_caminoreal_elejercito_0;27.00;27.00;37.00
3382.00;semaforo_caminoreal_elejercito_1;20.00;26.52;38.00
